"Id","Prediction"
46232,5838843.76673333
46233,4490505.11023333
46234,4866701.64493333
46235,5669303.28533333
46236,4200874.79716667
46237,3218120.6169
46238,4724378.89383334
46239,2354735.59963333
46240,4763194.4907
46241,4339298.46856667
46242,4434201.5513
46243,4471321.74556667
46244,3899672.5499
46245,4721058.39753334
46246,4562487.45273333
46247,5120530.70033333
46248,3221940.76913333
46249,4384291.83223333
46250,3653250.74653333
46251,4263326.11096667
46252,4551775.9007
46253,4427563.96646667
46254,3407236.39096667
46255,4398785.51673333
46256,4932761.73793333
46257,3084892.79043333
46258,5106870.77733333
46259,4756102.36776666
46260,4667279.89396666
46261,5246850.2813
46262,5164796.19233333
46263,3656432.8086
46264,3342694.6585
46265,3459945.23403333
46266,5342690.6506
46267,4422468.799
46268,4371932.7981
46269,4364779.1003
46270,4269811.17343333
46271,5703329.97743334
46272,4660312.98093334
46273,4776604.2554
46274,3901559.94883333
46275,3306292.9014
46276,4386289.9179
46277,4984925.78093333
46278,3981380.05563333
46279,4920125.74506667
46280,3180979.3668
46281,4112449.82056667
46282,3777300.63096667
46283,4862972.964
46284,4633331.4594
46285,3007646.4418
46286,3388281.13336667
46287,4408197.06696667
46288,4846645.65533333
46289,5943579.57286667
46290,3994738.49943333
46291,4107908.02503333
46292,4362628.55223333
46293,4082368.409
46294,3913840.9965
46295,3254656.28733333
46296,4964996.06636667
46297,4477451.17843333
46298,4292201.7493
46299,4198378.82803333
46300,5204372.57066666
46301,4177894.7063
46302,4384068.4892
46303,3723407.11606667
46304,4234666.08376667
46305,3858534.786
46306,4511406.29583334
46307,4459686.78746667
46308,3886290.35793333
46309,4111900.82003334
46310,4262288.53746667
46311,5003361.48066667
46312,5371554.0985
46313,4653496.6235
46314,4374908.05543334
46315,5104585.40396667
46316,4354077.2494
46317,4689008.5233
46318,4125255.91753333
46319,4154842.36776667
46320,5537760.47403333
46321,3356159.45686667
46322,3957368.39646667
46323,4782008.30336667
46324,5259234.6808
46325,4508311.6885
46326,4014246.37106667
46327,5132232.77523333
46328,3532776.35963333
46329,4342360.64546667
46330,5441009.71436667
46331,5975194.30896667
46332,4473697.65156667
46333,4884882.76093333
46334,4769046.78596667
46335,3150550.23713333
46336,5147579.87466667
46337,3853514.94466667
46338,4812041.31483333
46339,5375276.22883333
46340,4182365.36636667
46341,3917357.24906667
46342,3438563.3487
46343,4578689.763
46344,4573113.32163333
46345,4676728.75446666
46346,5653189.9743
46347,2452454.70826666
46348,2423707.72683333
46349,5428631.38206666
46350,2855107.09653333
46351,4064725.5344
46352,4404101.3747
46353,5518527.0981
46354,3423954.06493333
46355,4250972.9816
46356,3030861.41636667
46357,4849265.11916667
46358,5592956.59703333
46359,3875752.95076666
46360,4822171.02123333
46361,3740705.20083333
46362,3997187.65866667
46363,4017849.74476667
46364,4776503.14903333
46365,5583272.63333333
46366,4851207.40956667
46367,4715945.3719
46368,4733202.42066667
46369,5571421.24376667
46370,4837265.881
46371,4168743.22456666
46372,6056132.53493333
46373,4388771.5144
46374,3760195.31736667
46375,4711253.3886
46376,4455674.08033333
46377,4807078.4831
46378,5208759.70523334
46379,3632984.7783
46380,2760998.59586667
46381,5205080.53666666
46382,4880740.291
46383,5569806.29703333
46384,3283448.68526666
46385,4490565.62996667
46386,4557240.45243333
46387,4302072.1366
46388,4492515.0511
46389,5273472.64063334
46390,3630351.35636667
46391,4844232.99836667
46392,4211504.25756667
46393,2333145.40026667
46394,4887189.23183334
46395,5530087.56313334
46396,4525883.81553333
46397,4119881.1577
46398,4129621.16946667
46399,4171816.06613333
46400,4228292.71156667
46401,4419669.53916667
46402,4359434.78276667
46403,3862751.25463333
46404,4533774.35913333
46405,5271144.02413333
46406,3399380.8902
46407,4352997.81313333
46408,4754762.3862
46409,5117899.36246667
46410,4845213.6377
46411,3904302.02156667
46412,3589680.1384
46413,7659453.44649999
46414,4629318.58586667
46415,4279935.12846667
46416,5211078.21276667
46417,2636694.01736667
46418,4226263.933
46419,5458252.10996667
46420,5182484.68676667
46421,4642513.3612
46422,3111259.03536667
46423,4091316.6933
46424,4303957.9102
46425,3859790.5597
46426,4699203.89103333
46427,4511461.14066667
46428,4705328.11383334
46429,4251477.29006666
46430,4082733.5012
46431,4034801.56623333
46432,5268736.51996667
46433,3158240.0187
46434,3545136.6715
46435,4334846.67513333
46436,4589869.00253333
46437,5666891.3223
46438,2438516.67943333
46439,4677652.2594
46440,5205440.2946
46441,3266836.29496667
46442,2966017.8016
46443,3929729.79023333
46444,4304933.12686667
46445,3522166.00073333
46446,5353262.10283334
46447,5132601.19406667
46448,4219246.7257
46449,4844088.0687
46450,3505494.60143333
46451,4637365.0126
46452,5007691.20206667
46453,4815640.9742
46454,5665316.98773333
46455,3948026.83896667
46456,4960293.48483334
46457,3455260.5588
46458,4747438.7686
46459,4643091.05636667
46460,4724591.59723333
46461,5584136.326
46462,3680241.84003333
46463,5713985.48463333
46464,4512853.86363334
46465,2532425.81016667
46466,4259320.84686667
46467,3214750.02496667
46468,4271597.43156667
46469,4081132.14193333
46470,3693078.90353333
46471,3356827.2901
46472,3443709.76193333
46473,3196534.96623333
46474,4235105.03493334
46475,4418204.09123334
46476,4570678.90006667
46477,3752364.81033333
46478,4667381.09973333
46479,2871703.68376667
46480,2677187.1607
46481,3622104.04116667
46482,4671937.25383333
46483,4952798.22966667
46484,4090730.6032
46485,5886244.16363334
46486,5455859.31176667
46487,3818563.7767
46488,3151654.16176667
46489,4622542.16613333
46490,3753104.1664
46491,4909610.8838
46492,2486681.00836667
46493,3950866.5997
46494,3544374.7475
46495,4294454.56493333
46496,3665095.67723334
46497,4289045.23913333
46498,2653300.43826667
46499,4141678.3199
46500,3375887.7338
46501,3326767.1396
46502,4414392.3912
46503,3980990.1468
46504,3254433.6132
46505,4797903.2258
46506,4975477.15236667
46507,5807964.55776667
46508,4323999.42646667
46509,3834081.917
46510,3982926.538
46511,3316754.22783333
46512,5114308.43056667
46513,4470493.5629
46514,4353226.56063333
46515,3799808.5093
46516,5497298.6311
46517,4693595.82656667
46518,6070821.90573333
46519,4880523.18606667
46520,4910442.96606667
46521,3947151.50096667
46522,4167133.81633333
46523,4847172.2732
46524,4311995.1646
46525,5065812.0889
46526,4314282.1471
46527,4198834.44033333
46528,4620492.47763333
46529,5861163.60133333
46530,5611177.5131
46531,4426011.31223333
46532,4592971.10173333
46533,4501942.5057
46534,4319455.82676667
46535,3077222.07993333
46536,5727713.99513333
46537,3996141.01003334
46538,4904541.71016666
46539,4863794.66066667
46540,2488614.13603333
46541,4936634.58186667
46542,3996413.37966667
46543,2575194.0744
46544,4914342.63476667
46545,3673170.4982
46546,4551662.6214
46547,3399986.55573334
46548,5451964.07833334
46549,5137572.69593333
46550,4852756.7194
46551,4041365.56553333
46552,4972318.24703333
46553,2938846.69663333
46554,5934632.5636
46555,4056990.46873333
46556,5276452.80786667
46557,4030781.5016
46558,3864416.72026667
46559,4526030.7183
46560,5011740.97853333
46561,4832347.697
46562,3885489.5707
46563,3017001.02376667
46564,4413750.63326667
46565,4210567.33673333
46566,3603774.98946667
46567,3687291.03733333
46568,4868669.45636667
46569,4863628.8251
46570,4111420.92116667
46571,3867502.02866666
46572,4254077.9995
46573,5301410.22373333
46574,4340276.67926667
46575,5107179.79966667
46576,3730278.97353333
46577,3445711.06306667
46578,4147245.85316666
46579,5058430.5226
46580,3653263.19303333
46581,3555236.73613333
46582,4350868.7863
46583,4963356.97156667
46584,4569827.53653333
46585,4403420.56773333
46586,4239648.35196667
46587,4338863.01996667
46588,2286413.4834
46589,4938867.01976667
46590,5262003.80143334
46591,5612635.46653333
46592,4336369.42633333
46593,4865848.09356667
46594,4377731.77553333
46595,4312474.05966667
46596,3909671.86773333
46597,6043996.28626667
46598,3339422.27163333
46599,4490282.0834
46600,3013926.78833333
46601,5066410.26556667
46602,2874539.9059
46603,3928218.3449
46604,3484956.73923334
46605,3263778.30836667
46606,2445196.04173333
46607,4209119.78176667
46608,3339029.20243333
46609,4898354.10503333
46610,5003599.0559
46611,4103534.3813
46612,4888754.35783334
46613,4126354.69486666
46614,5066552.5806
46615,5533644.79626667
46616,5108018.07436667
46617,4923745.74876667
46618,5295538.5476
46619,5914463.6372
46620,3843355.2245
46621,4695389.92103333
46622,3623131.8781
46623,6087980.3454
46624,4253101.70293333
46625,4169015.6269
46626,5986135.69526667
46627,5795491.16036667
46628,4280422.19906667
46629,5096300.55646667
46630,5301551.12623333
46631,3503745.72763333
46632,3989993.69543333
46633,4223622.8928
46634,4127783.26116667
46635,2830574.64886667
46636,5246801.85093333
46637,4072396.83543334
46638,5084099.5939
46639,3705321.7476
46640,4597459.5385
46641,2661396.59436666
46642,3471684.464
46643,4673887.116
46644,4613004.98126667
46645,4772513.62116667
46646,6047607.42273333
46647,4556396.61873334
46648,2501300.86526667
46649,3544722.1498
46650,3774577.14533333
46651,5734336.82063333
46652,4894302.51543333
46653,4315330.62183333
46654,4962090.64756667
46655,5274505.42796666
46656,2944960.27683333
46657,4003694.99146667
46658,3942875.5452
46659,2955067.029
46660,4545817.09456666
46661,5088755.0352
46662,5768952.352
46663,3987704.39913333
46664,3046125.48313333
46665,3455395.81256667
46666,5366746.41843333
46667,5465544.64873333
46668,4548526.6894
46669,4443032.1463
46670,4870756.0519
46671,4665886.8492
46672,3090036.88716667
46673,5524305.33493333
46674,3961948.63503333
46675,3706885.95673333
46676,4096478.07873333
46677,4173306.59156667
46678,3978711.54083333
46679,5434927.37783333
46680,4504427.35046667
46681,3526640.8067
46682,4800729.976
46683,4119406.8066
46684,4380248.17626667
46685,4645991.10986667
46686,3305808.28466667
46687,3718516.09673333
46688,4173891.258
46689,4309198.48016666
46690,3897396.72933333
46691,5530253.4965
46692,5125014.38606667
46693,4137274.9514
46694,4373689.66156666
46695,4627020.5331
46696,4285755.39216666
46697,5226528.4918
46698,3176799.41893333
46699,4087986.21793333
46700,4152077.60316667
46701,3210256.42956667
46702,3852433.70493333
46703,6135890.374
46704,2898634.2639
46705,4854961.1177
46706,4577779.41756667
46707,4523700.11056667
46708,4420240.78796667
46709,4348168.60603333
46710,3732321.6819
46711,4199956.6624
46712,4855514.95736667
46713,3888340.09276667
46714,4723112.6266
46715,3992360.94816667
46716,4829981.15603333
46717,4949587.7079
46718,4590477.48966667
46719,4250705.0755
46720,3562924.71333333
46721,4076995.9386
46722,4745747.5491
46723,5942136.13076667
46724,4262365.65836667
46725,3859188.40086666
46726,4561994.45353333
46727,4362799.91163333
46728,4251946.2634
46729,3629365.26363333
46730,4754446.3447
46731,4643993.95523333
46732,5421985.53316667
46733,3715164.9218
46734,4305881.39456667
46735,5340910.14406667
46736,5068859.91456667
46737,4453875.31816667
46738,3472190.42703333
46739,2867532.23123333
46740,5331891.11716667
46741,3759659.7401
46742,4108761.73439999
46743,4756730.17563333
46744,2590394.97333333
46745,5404230.40413334
46746,4059811.69113333
46747,4421667.42116667
46748,3330947.7551
46749,3980137.02843333
46750,5008501.19123333
46751,4792951.63956666
46752,4720332.66083333
46753,4778842.6826
46754,3894849.5411
46755,5145477.274
46756,3446092.84606667
46757,3483506.93726667
46758,3297187.44333333
46759,5435268.81096666
46760,3339241.5744
46761,5445601.5256
46762,4512311.463
46763,4044650.3607
46764,4984743.277
46765,3358765.2453
46766,4178490.99213333
46767,5309274.23016667
46768,5355030.8971
46769,4448931.49506666
46770,5475960.16136667
46771,4888901.12556667
46772,4636590.82606667
46773,3448971.88596667
46774,5061377.47586667
46775,4342605.58846666
46776,4779011.3569
46777,4691655.62033334
46778,4920297.83226667
46779,3123505.85966667
46780,2707260.89263333
46781,4896376.6131
46782,4016205.0995
46783,3310225.09526667
46784,5502534.75646666
46785,4130585.57663333
46786,4723636.38936667
46787,4702075.8695
46788,5191868.08403333
46789,3294842.74463333
46790,4834373.32556667
46791,4552284.69276667
46792,2883647.75553333
46793,3171984.55733333
46794,3564881.1877
46795,3135061.4126
46796,4854196.3653
46797,5247159.24870001
46798,4238950.9534
46799,4045221.41103333
46800,3745073.67676667
46801,2276061.23206667
46802,3478796.12346667
46803,4631904.9357
46804,4486225.86296666
46805,5249454.5209
46806,3515627.5938
46807,4175363.98376667
46808,4686655.53936667
46809,4146070.8664
46810,3672251.06296667
46811,3071712.54013333
46812,4040383.51473333
46813,4159410.3834
46814,4623362.3084
46815,3844317.57013333
46816,4114677.7013
46817,4420643.27873333
46818,3408948.74473333
46819,2652367.80826666
46820,2971785.73033333
46821,3307919.1964
46822,4442273.78376667
46823,4460382.75333333
46824,4400102.1322
46825,5383681.53090001
46826,4609742.73176666
46827,5101299.68303333
46828,4389789.03173333
46829,3829669.77513333
46830,5397029.1259
46831,4750877.91206667
46832,2973653.69643333
46833,5296470.94866667
46834,4208250.0682
46835,3642406.2846
46836,4121893.0811
46837,4625911.87223333
46838,5146158.6789
46839,4768632.5338
46840,4800587.78896666
46841,4206573.67643333
46842,4584249.85866667
46843,4703389.37686667
46844,3520798.72406667
46845,4398140.5056
46846,3809867.0181
46847,3262231.95746666
46848,4273376.79736667
46849,4319062.83326667
46850,4878546.33753333
46851,3720334.49896667
46852,3795142.16666667
46853,5305087.7764
46854,4973422.0677
46855,4982512.003
46856,2745493.12126667
46857,4284921.5524
46858,4399250.5149
46859,5559495.98323333
46860,3932552.1616
46861,5289367.2047
46862,4999809.93
46863,4245774.756
46864,5227316.39973333
46865,5533655.14443334
46866,5184071.44553333
46867,4235633.05236667
46868,4522797.5489
46869,4206887.80963334
46870,3825044.59486667
46871,4158012.10413333
46872,4274653.3661
46873,3455457.9927
46874,4321964.388
46875,3112230.17323333
46876,3176499.48113333
46877,2531347.08236667
46878,4126530.0164
46879,3184884.9007
46880,5742486.02633333
46881,3154379.41933333
46882,4050524.5034
46883,5834463.19193333
46884,4352146.39653333
46885,5621039.7132
46886,4066996.92623333
46887,4791422.20716667
46888,4292632.81476667
46889,5165330.96153334
46890,4229420.86153333
46891,5816132.97526667
46892,5722856.0629
46893,4243684.50946667
46894,4547221.40206667
46895,2961072.41503333
46896,5438868.2842
46897,3876945.56833333
46898,4018335.01026667
46899,4080563.57166667
46900,5122153.24916667
46901,4555421.54546666
46902,3944410.86423333
46903,3820151.55806667
46904,4292624.23766667
46905,3976389.97223333
46906,3663007.6998
46907,4346106.8035
46908,3681809.33283333
46909,5099599.47183334
46910,4551052.22363333
46911,2735736.0587
46912,6054292.72196667
46913,4676198.76296667
46914,2958538.22736667
46915,4942518.69526667
46916,4676833.8496
46917,3141836.3185
46918,4289645.59066667
46919,5066463.17823333
46920,4833057.5188
46921,4116171.45456666
46922,4851959.22983334
46923,5478435.2756
46924,5171779.94753333
46925,4081216.09003333
46926,4029060.29346667
46927,4176149.25523333
46928,3776567.34203333
46929,4234805.48913333
46930,5230789.92683334
46931,4464171.15896667
46932,4178669.8062
46933,5219501.43293334
46934,4475869.094
46935,4198257.42166667
46936,4066875.2373
46937,5178290.6582
46938,3793754.0811
46939,2569870.38863333
46940,3475246.3478
46941,4019839.82816666
46942,3725320.94646667
46943,5257363.66423333
46944,5425466.10646666
46945,4528710.84973333
46946,2550387.9976
46947,4891033.91223333
46948,4428168.6389
46949,4798131.29696667
46950,3090728.7515
46951,2821618.22836666
46952,3347267.52073333
46953,3734289.01526667
46954,4385216.17323333
46955,4811829.47596666
46956,3502025.6551
46957,3885920.354
46958,3786503.05603333
46959,4541729.44046667
46960,4170699.90713334
46961,2849337.2882
46962,4230432.27573333
46963,5497056.48106667
46964,3038056.16306667
46965,3437045.2576
46966,3952463.87273333
46967,3806030.22696667
46968,4467715.6069
46969,4098926.00753333
46970,3469719.0019
46971,3986188.48653333
46972,4856089.0705
46973,4306684.4819
46974,4005452.09543333
46975,4156613.13406667
46976,5138338.49176667
46977,4779296.86063333
46978,3459801.63976667
46979,2421425.9637
46980,4759251.39046667
46981,4028454.8937
46982,4495587.00906667
46983,3424965.94543333
46984,3399639.367
46985,4801313.8649
46986,4140058.5777
46987,4441520.1482
46988,3370136.54166667
46989,3864377.9771
46990,3975802.47703333
46991,4460301.95223333
46992,4423764.33426667
46993,4856882.7325
46994,4737250.90966666
46995,4618155.10223333
46996,3921664.36203333
46997,5513857.78163333
46998,5180164.36296667
46999,5019356.59106666
47000,4979268.8506
47001,4409723.10676667
47002,4038825.48943333
47003,4578485.55303333
47004,4248940.92166667
47005,4344325.32773334
47006,3213422.3548
47007,5261268.92196666
47008,5280229.58703333
47009,4810661.73726666
47010,4361565.2906
47011,4509070.6816
47012,5137397.78046667
47013,5636920.96276667
47014,4595274.3585
47015,3339990.3613
47016,4745119.9056
47017,4050461.4118
47018,4521942.8275
47019,3195788.52766666
47020,4225994.33273333
47021,5188878.90546667
47022,6254044.8508
47023,3128835.55943333
47024,4263624.2766
47025,4613804.87323333
47026,3842120.96056667
47027,4030716.0663
47028,3396090.6186
47029,4351374.59373334
47030,4457012.04443333
47031,4612413.32076667
47032,4556526.13983333
47033,4554425.51926667
47034,5859023.43776667
47035,4254211.11833333
47036,2769270.65026667
47037,4652118.58943334
47038,3109112.9081
47039,3787743.78696667
47040,5349383.80156667
47041,4823831.3739
47042,3735378.47356667
47043,4679904.62026667
47044,3839474.10106667
47045,4155833.47376667
47046,5598471.1832
47047,4640590.16793334
47048,4895430.037
47049,4280425.16543333
47050,4346374.1092
47051,3333686.03173333
47052,3941567.00883333
47053,4357785.93396667
47054,3827222.01606667
47055,4245315.78356667
47056,4140614.48516666
47057,3935322.16086667
47058,2524319.7223
47059,5672051.85653333
47060,3593965.78893333
47061,4830899.64046667
47062,4077510.26753333
47063,3745570.01406667
47064,4897439.22966667
47065,3358826.91996667
47066,5146533.6209
47067,5870567.2312
47068,3692960.39773333
47069,5491411.0389
47070,5066467.90123334
47071,4132273.24446667
47072,3076974.14126667
47073,5038441.296
47074,5032309.32766667
47075,4200243.94796667
47076,3729827.05766667
47077,4286694.40543333
47078,5182766.43986667
47079,2533093.2159
47080,5030644.12433333
47081,4414673.97003333
47082,3938953.72323333
47083,5406790.1332
47084,5286123.21563333
47085,3213882.69433333
47086,3274160.75603333
47087,4418096.32343333
47088,4873625.67253333
47089,3282681.92593333
47090,4839961.85796667
47091,5080374.49286667
47092,2682857.32623333
47093,5083180.77513333
47094,2974133.394
47095,5084417.10063333
47096,4473319.15186667
47097,5442619.46163333
47098,5031525.5739
47099,3885720.86066667
47100,3162362.95206667
47101,4466128.14306667
47102,3473720.80543333
47103,5033554.79063333
47104,4143053.47266666
47105,4390304.90543333
47106,4162637.1578
47107,3198882.1111
47108,5518707.34516667
47109,4721509.18833333
47110,4586261.0595
47111,5360212.46156667
47112,4826966.264
47113,4106526.33536667
47114,4005588.0376
47115,5742182.29796667
47116,4967797.95953333
47117,3744699.33553333
47118,4368683.4215
47119,4318026.08653333
47120,4691107.2291
47121,4393963.8197
47122,5170735.14683333
47123,6027205.12506667
47124,3680701.89423333
47125,4438271.48033333
47126,5081243.33016667
47127,4672936.87496667
47128,5451964.07833334
47129,4681739.509
47130,5132205.42963333
47131,4523877.2279
47132,4842628.85866666
47133,3836409.7766
47134,4198757.73336667
47135,4729255.6762
47136,3657313.9034
47137,4836615.06373333
47138,4116952.25303333
47139,3968413.6029
47140,4202853.2878
47141,4095223.08133334
47142,3668495.971
47143,4675366.30803334
47144,4691875.08933333
47145,5922212.3958
47146,5389644.60016667
47147,4627808.31763333
47148,4968424.19066667
47149,5625003.95223333
47150,4119824.45026667
47151,3705142.80733333
47152,3831638.9692
47153,4175909.07346667
47154,6103661.96793333
47155,4143530.74176667
47156,4245221.80146667
47157,4693072.94053333
47158,4004213.79836666
47159,5471146.0401
47160,4199139.5995
47161,4211958.83426667
47162,4660862.5005
47163,3865775.2103
47164,4403528.07906667
47165,4720194.98836667
47166,2364824.27013333
47167,4330657.1706
47168,4880318.81543333
47169,4536816.82803333
47170,3487664.3168
47171,2886632.2709
47172,3194270.4408
47173,4413090.528
47174,3485618.79996667
47175,5610341.25786667
47176,4815899.50506667
47177,4591836.04563333
47178,5398200.6453
47179,3554751.92893333
47180,5021853.9117
47181,4293217.09096667
47182,4501270.81683333
47183,4291234.9533
47184,3422275.04336667
47185,4615723.71113333
47186,3802756.34743333
47187,3336717.00286667
47188,4989123.23066667
47189,5671839.11106667
47190,3663767.90886666
47191,3317137.58263333
47192,3260418.3276
47193,2976310.6808
47194,2474799.0264
47195,2682530.87426666
47196,4547030.59786667
47197,4447395.26593334
47198,3820050.1565
47199,5635984.7629
47200,4923235.18306667
47201,5386823.6136
47202,4314862.1152
47203,4639962.65523333
47204,4427995.12326667
47205,3327617.45713334
47206,4559448.69863333
47207,4230177.78796667
47208,5158713.56166667
47209,3830798.00406667
47210,3128029.45623333
47211,4697571.47026667
47212,5038775.26756667
47213,4100921.54506667
47214,5585939.1879
47215,3713830.69973333
47216,4219516.1589
47217,3771570.07836667
47218,4160735.9823
47219,4703977.14283333
47220,3239493.31833333
47221,5208027.26156667
47222,3438024.54886667
47223,4164895.00633333
47224,2798568.9292
47225,3647567.43133333
47226,5661433.2809
47227,4482379.42666666
47228,3953614.84743333
47229,6524614.3795
47230,3620100.88813333
47231,3609854.65086667
47232,5513819.86796667
47233,5651075.20236667
47234,4792739.13136667
47235,5153182.0125
47236,4449960.19276667
47237,4367701.51963333
47238,4410346.0353
47239,4525014.80776667
47240,4372321.1784
47241,4216115.9486
47242,4381475.0138
47243,4329568.9612
47244,3366229.1956
47245,4975143.55206667
47246,3729326.97723333
47247,4481337.84186667
47248,5732847.14083333
47249,5587768.7172
47250,4414025.31876666
47251,2836141.9993
47252,3590485.2956
47253,4879818.43083334
47254,4005459.30943334
47255,4400606.63986667
47256,4806297.23093334
47257,5152853.84156667
47258,5381711.87216667
47259,6331064.23563334
47260,4523815.53946666
47261,5480920.9989
47262,4164379.82883333
47263,4305818.23473333
47264,5504919.68336667
47265,5142769.57063333
47266,4502119.48273333
47267,5278047.6028
47268,5875107.8563
47269,5334855.2927
47270,3775869.85176667
47271,4192072.3754
47272,3897268.94956666
47273,4116349.4747
47274,4474769.76046667
47275,4190906.99016667
47276,4538306.46083333
47277,3657003.23036667
47278,4142524.5801
47279,3478324.69786667
47280,2463318.8428
47281,4898592.70573334
47282,4155623.48
47283,4723006.60883334
47284,4844229.0368
47285,4613053.22496667
47286,4091531.51383333
47287,4993244.17756667
47288,5058684.35333333
47289,4377760.02136667
47290,4236176.1317
47291,4110766.82646667
47292,3692224.57983333
47293,4832432.1424
47294,4389504.7862
47295,5026526.9761
47296,3551167.89296667
47297,5554370.96733333
47298,6101057.75516666
47299,4098580.9969
47300,5051729.683
47301,4686325.27736667
47302,6414892.69146667
47303,5080696.3856
47304,3272213.13913333
47305,3378330.8751
47306,5029223.33623334
47307,4253313.89133333
47308,4753778.39446667
47309,4675889.9315
47310,4244041.12233333
47311,4235364.5968
47312,4004366.6095
47313,6230708.3246
47314,5071102.38846667
47315,3451924.3262
47316,5406975.63166667
47317,4808991.62843333
47318,4180910.1933
47319,4382989.28356666
47320,4583790.0243
47321,4099272.04153333
47322,3155433.1107
47323,3818048.743
47324,3842390.19693333
47325,4094821.32006667
47326,5687122.05543334
47327,4149772.3909
47328,4543759.86396667
47329,5107289.2293
47330,4271053.2222
47331,4645812.2395
47332,5253421.63413334
47333,4581967.9505
47334,4800422.76726667
47335,4316545.17443333
47336,2398059.3258
47337,5129044.5901
47338,4582078.61096667
47339,3507395.1064
47340,5460012.0512
47341,4970967.60796667
47342,5257501.6169
47343,5005331.7209
47344,5117997.0872
47345,4462494.9759
47346,3857061.46596667
47347,3937338.5121
47348,5272109.36636667
47349,4623806.83656667
47350,4081261.64903333
47351,4927422.4691
47352,4353708.38306667
47353,4574948.40146667
47354,4415772.13766667
47355,4950427.4959
47356,4632376.1768
47357,4807549.46836667
47358,6311117.9145
47359,3692523.90046667
47360,4073164.04716666
47361,4037687.89346667
47362,5111396.00053334
47363,4505030.7959
47364,3418418.62933333
47365,4030230.04613333
47366,4468174.75133333
47367,4572387.39513333
47368,4112980.02923333
47369,3846592.96546667
47370,4991298.2407
47371,2747416.8586
47372,4410971.08176667
47373,2761144.2788
47374,2856473.47686666
47375,3600080.5534
47376,2397787.77056666
47377,3890844.96973333
47378,2920755.0558
47379,4745111.19946667
47380,6846117.72116666
47381,3281316.651
47382,4617443.36523333
47383,4221439.2339
47384,3106576.00016667
47385,5675647.27086667
47386,4323779.83223333
47387,2363575.31973333
47388,4161319.88856667
47389,4784830.72856666
47390,4987865.65313333
47391,5035408.42643334
47392,3640265.56733333
47393,5105448.88776667
47394,3689502.76463334
47395,3967361.70036667
47396,5776959.11906667
47397,3157663.7333
47398,3221927.1199
47399,4751862.14633334
47400,5166629.37243333
47401,4457274.9935
47402,3460009.9054
47403,4218216.07023333
47404,4656359.92336667
47405,3817508.3293
47406,3058061.6036
47407,3590338.59356667
47408,5169351.4147
47409,5612960.84566667
47410,3741777.81456667
47411,4831926.72963333
47412,5280893.9144
47413,4121082.5663
47414,4910789.66506667
47415,5424522.02593333
47416,5483546.36373333
47417,3719074.56686667
47418,3735964.7014
47419,4990461.49153333
47420,4467446.29873333
47421,5698531.94956667
47422,5060254.3232
47423,4311522.29623333
47424,6073966.5272
47425,4985271.80633333
47426,4409191.67896667
47427,5288510.88553333
47428,3850968.23293333
47429,4150611.1907
47430,4272786.7943
47431,3137959.34103333
47432,4025304.07546667
47433,3774795.16426667
47434,4275653.6953
47435,4064688.03723333
47436,4228122.40786667
47437,4415590.76083333
47438,3645691.2936
47439,4526746.46723333
47440,3806727.9622
47441,5059769.12583333
47442,5279399.46293334
47443,5422913.26
47444,3060820.51353333
47445,4793682.96533333
47446,3632600.76016667
47447,4991435.68996667
47448,2685308.05803333
47449,4495439.4399
47450,5025221.79246667
47451,5467997.7064
47452,4058230.31586667
47453,3639728.15416667
47454,4530282.90923333
47455,4196733.88773333
47456,3966338.39986667
47457,5790826.9066
47458,4899047.92803333
47459,4469598.40653333
47460,4573595.2031
47461,4783280.5657
47462,4322361.57883334
47463,4201744.54696667
47464,2386258.69456667
47465,4438032.59663333
47466,4284941.02023333
47467,6387874.22223334
47468,5710283.04046667
47469,3867354.98226667
47470,4485158.42596667
47471,4357867.57
47472,3692368.98576667
47473,4346914.93253333
47474,2886322.6091
47475,5409154.89293333
47476,3337546.5119
47477,5073373.39273334
47478,4534130.68533333
47479,4788985.3054
47480,5462584.53893333
47481,4409655.98196667
47482,3685414.52486667
47483,4614741.25493333
47484,5201744.26173333
47485,3660255.53536667
47486,5060669.84813333
47487,3860423.43743333
47488,3591212.68833333
47489,3166309.3688
47490,5124554.2331
47491,3938650.04936667
47492,5366861.8373
47493,4533012.28593333
47494,4075931.24873333
47495,4309120.4673
47496,4065338.67173333
47497,4698085.18663333
47498,4939612.2049
47499,3974394.1268
47500,4172242.41883333
47501,4352315.27176667
47502,3533904.51136667
47503,3725460.72633333
47504,3208297.79366667
47505,4590422.9373
47506,3920680.7162
47507,4519838.24656667
47508,5563415.02536667
47509,3462544.9078
47510,3730407.39796667
47511,5345091.83890001
47512,5264242.01513334
47513,4226622.32026667
47514,4507181.28363333
47515,5825866.58136667
47516,2458926.74216667
47517,6003233.25743334
47518,4448787.88333334
47519,4356777.10336667
47520,4131355.73533334
47521,4425902.86393333
47522,4879826.20066667
47523,4846685.9939
47524,4994098.187
47525,3281679.00763333
47526,4280019.20763333
47527,4666564.9147
47528,4162767.1666
47529,2771552.9673
47530,3937477.94313333
47531,3197334.33626667
47532,4437582.97896667
47533,4960109.07226667
47534,4082897.17686667
47535,5550745.9292
47536,4235801.65386667
47537,4504747.08833334
47538,5497007.07983333
47539,5386416.0633
47540,4436737.32293333
47541,4432267.7179
47542,6219721.8053
47543,4415304.0562
47544,4143014.5568
47545,4655350.85803333
